Epoch,TotalEnvInteracts, AverageEvalReward,     StdEvalReward,     MinEvalReward,     MaxEvalReward,EvalEpLen,             LossPi,            LossQ1,            LossQ2,           Entropy,         AlphaCoeff,              Time
  138,           690000,5398.6306495664485,  24.1786561006981, 5353.532955688108, 5440.510534481195,   1000.0, -488.8964538574219, 89.13704681396484, 90.13651275634766, 18.16474723815918,0.20000001788139343,112.78220355113348
  139,           695000, 4462.844070173825, 892.9018813442648,2792.5211535555745,  5415.53243006457,    842.3, -489.8575134277344, 88.57135009765625, 88.93994903564453,18.155197143554688,0.20000001788139343,113.66685597896576
  140,           700000, 5417.618866583549, 32.41124889733479, 5343.602412212247, 5450.602731608946,   1000.0, -490.5954895019531, 88.27449798583984,  88.7771224975586,18.204647064208984,0.20000001788139343,114.57010783751805
  141,           705000, 5437.293906462854,15.052945507641402, 5409.988951968091, 5453.944844112702,   1000.0, -491.7055969238281, 87.92884063720703,  87.9449462890625, 18.20885467529297,0.20000001788139343,115.47518085241317
  142,           710000, 3764.430504002151,1682.2422313692282, 788.8610494270292,  5445.17915099518,    695.4, -492.7304992675781,  86.6969985961914,   86.833251953125, 18.20181655883789,0.20000001788139343, 116.3244389851888
  143,           715000, 5382.419315152355,23.975043280882904, 5333.522163839023, 5418.995274402368,   1000.0, -493.7012023925781, 86.25458526611328, 86.90145111083984, 18.19696807861328,0.20000001788139343,  117.214377895991
  144,           720000, 3688.196318271371,1456.0288334502072, 1928.095049397669, 5290.303204711861,    698.3, -494.8104553222656,  85.1615219116211, 85.86683654785156,18.244110107421875,0.20000001788139343,118.06613997220992
  145,           725000, 5437.583812155005,29.112666941207312, 5362.583620462994, 5470.784025419616,   1000.0, -495.7984924316406, 83.99713134765625, 85.07897186279297, 18.28336524963379,0.20000001788139343,118.96389441092809
  146,           730000,5124.7937475035005, 864.5291765823094,2531.4987377542284, 5430.596683911767,    946.8, -496.2967529296875, 85.59061431884766, 85.64183807373047, 18.24215316772461,0.20000001788139343, 119.8544048388799
  147,           735000, 5404.582644808739,17.268178703340077, 5367.084997087835, 5434.029211700006,   1000.0, -497.0787353515625, 85.22323608398438, 86.38289642333984, 18.26361846923828,0.20000001788139343,120.75728970368704
  148,           740000, 4633.033900939974, 822.6677025751109,3095.1438704668017, 5410.324507616456,    868.2, -498.0877990722656, 84.61544036865234, 85.53250885009766,18.223602294921875,0.20000001788139343,121.63052182594934
  149,           745000, 5382.715701318586, 39.89333096239796, 5274.494112493933,  5415.79480164716,   1000.0, -499.1534118652344, 84.34349060058594, 85.57755279541016,18.278778076171875,0.20000001788139343, 122.5220583597819
  150,           750000, 5353.265657557402, 13.93032228592463,5329.6970990707605, 5375.994124115212,   1000.0, -499.5481872558594, 85.17725372314453, 85.24882507324219, 18.28036880493164,0.20000001788139343,123.40853191216787
  151,           755000, 5345.327696115281,  37.7139314513546, 5258.912517112054, 5392.457514111502,   1000.0, -500.4440002441406, 83.94392395019531, 84.57479095458984,18.283510208129883,0.20000001788139343,124.31844689448674
  152,           760000, 5249.505732033558, 67.70806803579549, 5072.799691352885, 5309.529821651473,   1000.0, -500.9664611816406, 83.32959747314453, 84.00241088867188, 18.27269172668457,0.20000001788139343,125.21893070141475
  153,           765000,5231.1646484268595, 69.98417432882313, 5047.546539287342, 5303.697281075582,    995.1,  -502.447998046875, 82.24357604980469, 82.77224731445312,18.355131149291992,0.20000001788139343,126.11816465457281
  154,           770000,5256.8656045135485, 737.3359935300647,3045.1739866696007, 5525.417395916506,    955.7, -503.1434631347656, 82.56574249267578,  83.4415054321289,18.271297454833984,0.20000001788139343,127.01542509396872
  155,           775000, 4850.852536743544, 1119.430649688699,1493.9125412213764, 5283.869821902752,    929.3,   -504.48388671875, 82.43318939208984,  82.9962158203125, 18.33452033996582,0.20000001788139343,127.90227151314417
  156,           780000, 5424.861760654729, 36.90036967046761, 5372.765337764702, 5493.215798922452,   1000.0,   -505.43115234375, 81.01290893554688, 81.71216583251953,18.359682083129883,0.20000001788139343, 128.8035321633021
  157,           785000, 5015.950002064641,  809.000896731336,2589.7819707204685, 5326.670038917528,    948.5,-506.52349853515625, 81.83576202392578, 82.53575134277344, 18.37917709350586,0.20000001788139343, 129.6845598379771
  158,           790000, 5364.627021633914,17.729990289938915,5339.2346235886525,5393.2500339795815,   1000.0,-507.16180419921875, 83.52056121826172,  84.4402847290039,18.308269500732422,0.20000001788139343,130.58515142997106
  159,           795000, 4760.297978696726, 928.1803982274138, 2863.402075026054,   5267.8345327109,    911.7, -507.6380920410156, 82.17870330810547, 83.65918731689453, 18.31497573852539,0.20000001788139343,131.46692091226578
  160,           800000, 5254.267108054746,    77.59293923739, 5090.908060611163, 5389.000632416773,   1000.0,   -508.19189453125, 81.87397766113281, 83.21491241455078,18.305509567260742,0.20000001788139343, 132.3592033902804
  161,           805000,5112.1360054090055,333.74448775485274, 4163.057237250394, 5311.835900673374,    972.6, -509.1482849121094, 80.59564971923828, 81.63410949707031, 18.37740707397461,0.20000001788139343,133.26238229672114
  162,           810000, 5383.855051053024, 33.96452371251808, 5289.295434362199, 5415.462222019607,   1000.0,  -510.272705078125,   80.638916015625, 81.56127166748047,18.378902435302734,0.20000001788139343,134.16063719590505
  163,           815000,3669.2768104803645,1359.1400654926347,1682.4546905746279, 5359.512458212176,    684.9, -510.9804992675781,      80.830078125, 81.58428955078125,18.422517776489258,0.20000001788139343,135.01378136873245
  164,           820000, 5295.030474858052, 394.9846898908932,  4118.50960395197, 5497.772976798371,    975.8,-511.77130126953125, 80.24675750732422, 80.88330841064453,18.437694549560547,0.20000001788139343,135.89906175136565
  165,           825000, 4534.277308055893, 969.1959336412692, 2767.910485016163, 5397.437687818301,    863.2, -512.2957763671875,  80.4217529296875, 81.83815002441406,18.422250747680664,0.20000001788139343,136.76111316680908
  166,           830000, 5444.861617955653, 24.29113024966656, 5376.316671191498, 5470.546040925871,   1000.0, -513.1360473632812, 80.65201568603516,   81.650634765625, 18.40869903564453,0.20000001788139343, 137.6666347583135
  167,           835000, 4574.064407059205,1245.1519548882964, 1971.016004238256, 5378.192708345176,    859.0, -513.4251098632812, 80.08853149414062, 81.15315246582031, 18.43869400024414,0.20000001788139343,138.54364416996637
  168,           840000, 5496.394141181083,25.742812561949027, 5455.139902021816, 5537.536110622887,   1000.0,  -514.113525390625,     80.2041015625, 81.03379821777344,18.454545974731445,0.20000001788139343, 139.4357699871063
  169,           845000, 3877.378496769578,1570.9070589183825,1234.5450545672074, 5438.739023360883,    718.0, -514.8768920898438,  79.2217025756836, 80.06117248535156,18.478296279907227,0.20000001788139343, 140.2840380271276
  170,           850000, 5481.782266739276,16.691007534167202, 5443.390842782677, 5508.188277366309,   1000.0,    -516.0556640625, 78.76045227050781, 79.08104705810547,18.462440490722656,0.20000001788139343,141.17847388188045
  171,           855000, 5095.834871014928, 716.2540016183473, 2948.024009289395, 5379.479495490186,    955.6, -517.0870971679688,  79.3637924194336, 80.08130645751953, 18.45862579345703,0.20000001788139343,142.06848607063293
  172,           860000,2574.9619773829622,1235.9081437217226,1165.6073413001427,  5438.88660703891,    480.5, -517.8222045898438, 77.92579650878906, 78.75716400146484,18.476346969604492,0.20000001788139343,142.88631997505823
  173,           865000, 5331.680480449811,  42.0431056043688,5280.3458938451895, 5423.722647859366,   1000.0, -518.9000244140625, 78.32695007324219, 78.49939727783203,18.490188598632812,0.20000001788139343,143.77304849624633
  174,           870000, 4688.865156496535,1051.5521087652376, 2780.099852007021, 5381.117102230297,    875.6, -519.4819946289062, 77.62031555175781, 77.81828308105469,18.462919235229492,0.20000001788139343,144.64021137158076
  175,           875000,   5346.3610975294,34.251084718792924, 5285.215120809204, 5392.986576978913,   1000.0,  -519.596923828125, 77.43734741210938, 78.14607238769531,18.479808807373047,0.20000001788139343,145.53816482623418
  176,           880000, 4151.337695521512,1216.6339050929223,1874.9876848687895, 5343.553529000032,    788.1, -520.3283081054688, 76.09829711914062, 76.60455322265625, 18.49285316467285,0.20000001788139343,146.39936806758246
  177,           885000, 4845.223155644007, 1144.726290932248,2369.3666789167046, 5448.117582289164,    895.7, -521.1876220703125,  75.7796630859375,  76.3442611694336, 18.48910903930664,0.20000001788139343,147.28404747247697
  178,           890000,  5313.66284193596,406.63972017303655, 4094.755038367406,  5476.30235839602,    976.1, -522.0897216796875, 74.61567687988281, 75.08763122558594,18.536569595336914,0.20000001788139343, 148.1746484597524
  179,           895000, 5316.675446835522, 35.81223905221957, 5236.739976159155, 5369.765037253488,   1000.0,    -522.8115234375,  73.9500503540039, 74.73456573486328, 18.55910301208496,0.20000001788139343,  149.077091105779
  180,           900000, 5283.395993097773,26.256763226138407, 5227.374778930701,  5324.12678910137,   1000.0,  -523.037841796875, 73.80970001220703, 74.31037139892578,  18.5882568359375,0.20000001788139343,149.98119620084762
  181,           905000, 5229.836446955744, 643.8816891364532, 3300.138985591085,  5469.40161785446,    960.7,  -524.032470703125, 72.89305877685547, 73.58173370361328, 18.60643196105957,0.20000001788139343,150.86872580448787
  182,           910000, 3585.429677578424, 1528.997912904634,1243.9908850742013, 5379.196369833592,    672.6, -525.3643798828125, 70.71013641357422, 71.37909698486328,18.639799118041992,0.20000001788139343,151.70434403816859
  183,           915000, 5225.292360722576,26.442375700935663, 5172.586112726354, 5257.783673103373,   1000.0, -526.5994262695312, 70.82482147216797, 71.56737518310547, 18.64640998840332,0.20000001788139343, 152.6081390897433
  184,           920000,  5349.66274235972,20.421251884929013, 5308.625527239015, 5384.042744877805,   1000.0, -527.0374755859375, 71.38919067382812, 72.19105529785156,18.630388259887695,0.20000001788139343,153.51371403932572
  185,           925000, 5380.534995284537,21.728231043156413, 5340.174382157224, 5412.129971578752,   1000.0, -527.4793090820312, 71.44776153564453, 72.07603454589844,18.621261596679688,0.20000001788139343, 154.4179856936137
  186,           930000, 4994.657711293623, 704.6281141427521,2885.6295344566543, 5300.589250493297,    955.5, -528.1860961914062, 72.18646240234375, 73.44451904296875, 18.63559913635254,0.20000001788139343,155.28887062867483
  187,           935000, 4902.739767080314, 961.5570940811087, 2365.784733159141, 5405.978849600681,    918.7, -528.8997802734375, 70.95310974121094, 71.91484069824219, 18.65103530883789,0.20000001788139343,156.15821785926818
  188,           940000,3210.7875405587242,1570.6709963758808,1436.9611444312986, 5527.440121901297,    586.5, -529.0353393554688, 71.52635955810547, 72.80760192871094,18.643146514892578,0.20000001788139343,156.98149422804514
  189,           945000, 5397.141788545199,15.926962135055138, 5378.893554475867, 5422.930886843499,   1000.0, -529.7617797851562,  70.7734603881836,  71.8595199584961,18.634075164794922,0.20000001788139343, 157.8763495564461
  190,           950000, 5298.340767049223,214.37332389156495, 4662.906332136388, 5420.528481920521,    987.2, -530.5535278320312,  71.1231918334961, 71.99494171142578,18.655426025390625,0.20000001788139343,158.77097309033076
  191,           955000,4997.3587070685335,1232.8884240285677, 1298.952060465044,  5435.68366021331,    923.9, -530.9254760742188, 70.56645965576172, 71.60212707519531, 18.66099739074707,0.20000001788139343,159.66108038028082
  192,           960000, 5401.180698188952, 77.99289349659833, 5274.764123796286, 5481.721749718583,   1000.0, -531.9629516601562, 70.23672485351562, 71.51930236816406,  18.6619815826416,0.20000001788139343,160.55396648645402
  193,           965000, 5338.858889088008, 21.21777771539134, 5300.574304872511, 5371.131970158063,   1000.0, -532.5231323242188, 70.40289306640625, 70.84880065917969,18.667707443237305,0.20000001788139343,161.45375529925028
  194,           970000, 3550.442779569667, 1558.013136612146,1280.5387358539308,5430.6327379332615,    656.8,   -532.66552734375, 69.87174224853516, 70.73265075683594,18.659347534179688,0.20000001788139343, 162.3007190664609
  195,           975000, 4873.321557188056,1475.5623737832263, 447.0486399146828, 5400.569198761103,    909.7, -533.2492065429688, 69.02061462402344, 70.58466339111328,18.654930114746094,0.20000001788139343,163.18121915260951
  196,           980000,   5363.9688173431,30.019009596670976, 5326.207029869685, 5409.306711596279,   1000.0, -534.0499877929688,  69.3470458984375,  69.6607894897461,18.696109771728516,0.20000001788139343,164.08574243386587
  197,           985000, 5292.275034600496, 368.0118146889713, 4188.801160660422, 5434.887854247134,    977.4, -534.3483276367188, 69.25756072998047, 69.62212371826172,18.705488204956055,0.20000001788139343,164.97707555294036
  198,           990000, 5433.458224857528, 41.21886879865709, 5358.857504203563, 5484.919224682737,   1000.0,  -535.044189453125, 69.91767120361328, 70.70187377929688,18.659387588500977,0.20000001788139343, 165.8843924442927
  199,           995000, 5261.650476224326, 376.5012026319356,4132.8992253798015, 5408.137115734728,    978.6,   -535.77294921875, 69.24212646484375, 70.65965270996094,18.726835250854492,0.20000001788139343, 166.7770221074422
  200,          1000000, 5119.439791617964, 703.9674646367048, 3007.791071973264, 5370.857255737821,    956.7,   -536.65771484375, 68.02552795410156, 68.99884033203125, 18.70768165588379,0.20000001788139343, 167.6611804008484
